cycle,week_end,tech_canonical_name,company_slug,net_total,cumulative_net_total,gross_positive,n_contributions,n_donors
2024,2023-05-28,ibm,ibm,1895,58101,1895,24,22
2024,2023-06-04,ibm,ibm,3055,61156,3055,41,36
2024,2023-06-11,ibm,ibm,2426,63582,2426,28,27
2024,2023-06-18,ibm,ibm,1655,65237,1655,31,25
2024,2023-06-25,ibm,ibm,4126,69363,4126,27,27
2024,2023-07-02,ibm,ibm,15779,85142,15779,50,43
2024,2023-07-09,ibm,ibm,1570,86712,1570,33,31
2024,2023-07-16,ibm,ibm,1665,88377,1665,41,33
2024,2023-07-23,ibm,ibm,2455,90832,2455,48,44
2024,2023-07-30,ibm,ibm,4418,95250,4418,52,45
2024,2023-08-06,ibm,ibm,6544,101794,6544,50,42
2024,2023-08-13,ibm,ibm,2807,104601,2807,47,39
2024,2023-08-20,ibm,ibm,3185,107786,3185,54,45
2024,2023-08-27,ibm,ibm,4321,112107,4321,53,43
2024,2023-09-03,ibm,ibm,4532,116639,4532,66,56
2024,2023-09-10,ibm,ibm,2795,119434,2795,49,44
2024,2023-09-17,ibm,ibm,6532,125966,6532,67,46
2024,2023-09-24,ibm,ibm,16175,142141,17875,59,50
2024,2023-10-01,ibm,ibm,9038,151179,9088,87,71
2024,2023-10-08,ibm,ibm,2040,153219,2090,47,44
2024,2023-10-15,ibm,ibm,2995,156214,2995,51,43
2024,2023-10-22,ibm,ibm,3328,159542,3328,60,50
2024,2023-10-29,ibm,ibm,6107,165649,6107,62,51
2024,2023-11-05,ibm,ibm,3413,169062,3413,75,60
2024,2023-11-12,ibm,ibm,29232,198294,29232,71,59
2024,2023-11-19,ibm,ibm,4204,202498,4204,61,50
2024,2023-11-26,ibm,ibm,3806,206304,3806,64,56
2024,2023-12-03,ibm,ibm,12644,218948,12644,84,68
2024,2023-12-10,ibm,ibm,12065,231013,12065,77,62
2024,2023-12-17,ibm,ibm,8779,239792,8779,62,51
2024,2023-12-24,ibm,ibm,8387,248179,11687,73,62
2024,2023-12-31,ibm,ibm,13696,261875,13696,94,75
2024,2024-01-07,ibm,ibm,3581,265456,3581,33,23
2024,2024-01-14,ibm,ibm,3843,269299,3843,35,29
2024,2024-01-21,ibm,ibm,6786,276085,6786,36,27
2024,2024-01-28,ibm,ibm,7828,283913,7828,35,30
2024,2024-02-04,ibm,ibm,8796,292709,9056,46,40
2024,2024-02-11,ibm,ibm,5769,298478,5769,48,37
2024,2024-02-18,ibm,ibm,3674,302152,3674,38,29
2024,2024-02-25,ibm,ibm,5159,307311,5159,49,43
2024,2024-03-03,ibm,ibm,16005,323316,16005,87,56
2024,2024-03-10,ibm,ibm,12798,336114,12798,57,50
2024,2024-03-17,ibm,ibm,10816,346930,11616,74,49
2024,2024-03-24,ibm,ibm,5923,352853,5923,54,44
2024,2024-03-31,ibm,ibm,10051,362904,10051,82,61
2024,2024-04-07,ibm,ibm,20087,382991,20087,46,41
2024,2024-04-14,ibm,ibm,6716,389707,6716,50,43
2024,2024-04-21,ibm,ibm,2459,392166,2459,44,40
2024,2024-04-28,ibm,ibm,5761,397927,5761,44,39
2024,2024-05-05,ibm,ibm,12854,410781,12854,96,82
2024,2024-05-12,ibm,ibm,7409,418190,7409,61,48
2024,2024-05-19,ibm,ibm,5942,424132,5942,74,60
2024,2024-05-26,ibm,ibm,5615,429747,5615,59,51
2024,2024-06-02,ibm,ibm,31135,460882,31135,164,121
2024,2024-06-09,ibm,ibm,11006,471888,11006,86,74
2024,2024-06-16,ibm,ibm,9345,481233,9345,86,67
2024,2024-06-23,ibm,ibm,18776,500009,18776,88,69
2024,2024-06-30,ibm,ibm,24255,524264,24255,192,142
2024,2024-07-07,ibm,ibm,11853,536117,11853,106,86
2024,2024-07-14,ibm,ibm,21063,557180,21063,134,102
2024,2024-07-21,ibm,ibm,42793,599973,43800,264,180
2024,2024-07-28,ibm,ibm,65363,665336,70363,318,224
2024,2024-08-04,ibm,ibm,29426,694762,31126,284,196
2024,2024-08-11,ibm,ibm,43893,738655,43893,289,211
2024,2024-08-18,ibm,ibm,29351,768006,29351,221,164
2024,2024-08-25,ibm,ibm,64079,832085,64079,373,258
2024,2024-09-01,ibm,ibm,33440,865525,33440,319,231
2024,2024-09-08,ibm,ibm,23942,889467,23942,292,210
2024,2024-09-15,ibm,ibm,54701,944168,54701,503,354
2024,2024-09-22,ibm,ibm,24847,969015,24847,334,245
2024,2024-09-29,ibm,ibm,34081,1003096,34081,358,273
2024,2024-10-06,ibm,ibm,46849,1049945,46849,467,334
2024,2024-10-13,ibm,ibm,47786,1097731,47786,450,327
2024,2024-10-20,ibm,ibm,47189,1144920,47189,573,412
2024,2024-10-27,ibm,ibm,69651,1214571,69651,629,414
2024,2024-11-03,ibm,ibm,79145,1293716,79145,798,495
2024,2024-11-10,ibm,ibm,13477,1307193,13477,276,199
2024,2024-11-17,ibm,ibm,4543,1311736,4543,78,67
2024,2024-11-24,ibm,ibm,7003,1318739,7003,78,58
2024,2024-12-01,ibm,ibm,4870,1323609,4870,87,68
2024,2024-12-08,ibm,ibm,4489,1328098,4489,92,75
2024,2024-12-15,ibm,ibm,1661,1329759,1661,39,33
2024,2024-12-22,ibm,ibm,-6065,1323694,2380,63,53
2024,2024-12-29,ibm,ibm,2351,1326045,2351,50,40
2024,2025-01-05,ibm,ibm,945,1326990,945,33,26
2024,2023-03-12,khosla,khosla,6600,6600,6600,2,1
2024,2023-03-26,khosla,khosla,2500,9100,2500,1,1
2024,2023-06-25,khosla,khosla,100000,109100,100000,1,1
2024,2023-07-16,khosla,khosla,1000000,1109100,1000000,1,1
2024,2023-10-01,khosla,khosla,200000,1309100,300000,6,1
2024,2024-02-11,khosla,khosla,1000,1310100,1000,1,1
2024,2024-02-18,khosla,khosla,503300,1813400,503300,2,1
2024,2024-02-25,khosla,khosla,508000,2321400,508000,2,1
2024,2024-03-03,khosla,khosla,6600,2328000,6600,2,1
2024,2024-03-24,khosla,khosla,11600,2339600,11600,1,1
2024,2024-03-31,khosla,khosla,10000,2349600,10000,1,1
2024,2024-04-14,khosla,khosla,1000000,3349600,1000000,1,1
2024,2024-05-05,khosla,khosla,6600,3356200,6600,1,1
2024,2024-05-12,khosla,khosla,166300,3522500,225000,9,6
2024,2024-06-16,khosla,khosla,3300,3525800,3300,1,1
2024,2024-06-23,khosla,khosla,4100,3529900,4100,2,1
2024,2024-06-30,khosla,khosla,413000,3942900,413000,1,1
2024,2024-07-14,khosla,khosla,7000,3949900,7000,3,2
2024,2024-07-28,khosla,khosla,41300,3991200,41300,1,1
2024,2024-08-11,khosla,khosla,1516,3992716,1516,2,2
2024,2024-08-25,khosla,khosla,1008,3993724,1008,2,1
2024,2024-09-01,khosla,khosla,100008,4093732,100008,3,3
2024,2024-09-08,khosla,khosla,8,4093740,8,1,1
2024,2024-09-15,khosla,khosla,2008,4095748,2008,2,2
2024,2024-09-22,khosla,khosla,3308,4099056,3308,2,2
2024,2024-09-29,khosla,khosla,255308,4354364,255308,4,3
2024,2024-10-06,khosla,khosla,38183,4392547,38183,8,3
2024,2024-10-13,khosla,khosla,1000008,5392555,1000008,2,2
2024,2024-10-20,khosla,khosla,159308,5551863,159308,5,5
2024,2024-10-27,khosla,khosla,4508,5556371,4508,5,3
2024,2024-11-03,khosla,khosla,3408,5559779,3408,5,3
2024,2023-02-05,kleiner,kleiner,10800,10800,10800,3,1
2024,2023-02-26,kleiner,kleiner,6600,17400,6600,2,1
2024,2023-03-05,kleiner,kleiner,33800,51200,33800,11,5
2024,2023-03-12,kleiner,kleiner,3300,54500,3300,1,1
2024,2023-03-19,kleiner,kleiner,6600,61100,6600,2,1
2024,2023-03-26,kleiner,kleiner,13200,74300,13200,3,2
2024,2023-04-02,kleiner,kleiner,13200,87500,13200,4,1
2024,2023-04-09,kleiner,kleiner,593100,680600,593100,5,3
2024,2023-04-23,kleiner,kleiner,6600,687200,6600,2,1
2024,2023-04-30,kleiner,kleiner,426200,1113400,426200,3,1
2024,2023-05-07,kleiner,kleiner,6600,1120000,6600,2,1
2024,2023-05-14,kleiner,kleiner,3630,1123630,3630,2,2
2024,2023-05-28,kleiner,kleiner,6600,1130230,6600,2,1
2024,2023-06-11,kleiner,kleiner,5000,1135230,5000,1,1
2024,2023-06-18,kleiner,kleiner,25000,1160230,25000,1,1
2024,2023-07-02,kleiner,kleiner,13200,1173430,13200,5,3
2024,2023-07-23,kleiner,kleiner,7260,1180690,7260,3,2
2024,2023-08-13,kleiner,kleiner,6600,1187290,6600,2,1
2024,2023-08-20,kleiner,kleiner,6600,1193890,6600,2,1
2024,2023-09-03,kleiner,kleiner,13200,1207090,13200,3,1
2024,2023-09-17,kleiner,kleiner,10230,1217320,10230,4,1
2024,2023-09-24,kleiner,kleiner,13300,1230620,13300,2,2
2024,2023-10-01,kleiner,kleiner,53800,1284420,60400,14,4
2024,2023-10-08,kleiner,kleiner,5000,1289420,5000,1,1
2024,2023-10-15,kleiner,kleiner,7600,1297020,7600,3,2
2024,2023-11-05,kleiner,kleiner,10000,1307020,10000,1,1
2024,2023-11-12,kleiner,kleiner,3300,1310320,3300,1,1
2024,2023-11-19,kleiner,kleiner,10230,1320550,10230,4,2
2024,2023-11-26,kleiner,kleiner,7260,1327810,7260,3,1
2024,2023-12-03,kleiner,kleiner,6600,1334410,6600,2,1
2024,2023-12-10,kleiner,kleiner,9900,1344310,9900,3,1
2024,2023-12-24,kleiner,kleiner,6600,1350910,6600,2,2
2024,2023-12-31,kleiner,kleiner,12285,1363195,12285,5,3
2024,2024-01-07,kleiner,kleiner,7400,1370595,7400,3,2
2024,2024-01-14,kleiner,kleiner,5000,1375595,5000,1,1
2024,2024-01-21,kleiner,kleiner,27000,1402595,27000,3,3
2024,2024-01-28,kleiner,kleiner,19825,1422420,19825,7,4
2024,2024-02-04,kleiner,kleiner,23900,1446320,23900,9,5
2024,2024-02-11,kleiner,kleiner,35200,1481520,35200,12,4
2024,2024-02-18,kleiner,kleiner,11600,1493120,11600,3,2
2024,2024-02-25,kleiner,kleiner,5000,1498120,5000,1,1
2024,2024-03-03,kleiner,kleiner,423585,1921705,426885,8,6
2024,2024-03-10,kleiner,kleiner,14520,1936225,17820,7,2
2024,2024-03-17,kleiner,kleiner,10000,1946225,10000,2,1
2024,2024-03-24,kleiner,kleiner,6600,1952825,6600,2,1
2024,2024-03-31,kleiner,kleiner,7285,1960110,7285,5,2
2024,2024-04-07,kleiner,kleiner,289100,2249210,289100,3,1
2024,2024-04-14,kleiner,kleiner,7260,2256470,7260,4,1
2024,2024-04-21,kleiner,kleiner,297400,2553870,297400,2,2
2024,2024-04-28,kleiner,kleiner,14125,2567995,14125,5,4
2024,2024-05-12,kleiner,kleiner,7260,2575255,7260,2,1
2024,2024-05-26,kleiner,kleiner,5025,2580280,5025,2,2
2024,2024-06-09,kleiner,kleiner,26000,2606280,26000,2,2
2024,2024-06-23,kleiner,kleiner,51000,2657280,51000,6,3
2024,2024-06-30,kleiner,kleiner,6625,2663905,6625,3,3
2024,2024-07-07,kleiner,kleiner,25,2663930,25,1,1
2024,2024-07-14,kleiner,kleiner,9900,2673830,9900,3,2
2024,2024-07-28,kleiner,kleiner,25,2673855,25,1,1
2024,2024-08-18,kleiner,kleiner,541600,3215455,541600,2,2
2024,2024-08-25,kleiner,kleiner,50025,3265480,50025,2,2
2024,2024-09-08,kleiner,kleiner,25,3265505,25,1,1
2024,2024-09-15,kleiner,kleiner,10,3265515,10,1,1
2024,2024-09-22,kleiner,kleiner,8640,3274155,8640,4,3
2024,2024-09-29,kleiner,kleiner,41575,3315730,41575,5,3
2024,2024-10-06,kleiner,kleiner,16600,3332330,16600,3,3
2024,2024-10-13,kleiner,kleiner,1000,3333330,1000,1,1
2024,2024-10-20,kleiner,kleiner,3300,3336630,3300,1,1
2024,2024-10-27,kleiner,kleiner,55625,3392255,55625,9,4
2024,2024-11-03,kleiner,kleiner,34460,3426715,34460,7,2
2024,2022-06-19,meta,meta,250,250,250,1,1
2024,2023-01-08,meta,meta,185,435,185,3,3
2024,2023-01-15,meta,meta,375,810,375,7,6
2024,2023-01-22,meta,meta,14772,15582,14772,34,30
2024,2023-01-29,meta,meta,1582,17164,1582,7,7
2024,2023-02-05,meta,meta,5532,22696,5532,30,30
2024,2023-02-12,meta,meta,595,23291,595,9,9
2024,2023-02-19,meta,meta,4380,27671,4380,32,31
2024,2023-02-26,meta,meta,8854,36525,8854,12,8
2024,2023-03-05,meta,meta,9086,45611,9086,42,39
2024,2023-03-12,meta,meta,7048,52659,7048,14,11
2024,2023-03-19,meta,meta,21162,73821,21162,49,47
2024,2023-03-26,meta,meta,11618,85439,11618,18,12
2024,2023-04-02,meta,meta,26031,111470,26031,56,52
2024,2023-04-09,meta,meta,3815,115285,3815,7,7
2024,2023-04-16,meta,meta,10307,125592,10307,41,41
2024,2023-04-23,meta,meta,5518,131110,5518,16,15
2024,2023-04-30,meta,meta,15099,146209,15099,52,50
2024,2023-05-07,meta,meta,6528,152737,6528,12,12
2024,2023-05-14,meta,meta,7872,160609,7872,46,45
2024,2023-05-21,meta,meta,3476,164085,3476,14,13
2024,2023-05-28,meta,meta,17297,181382,17297,45,45
2024,2023-06-04,meta,meta,6335,187717,6335,21,17
2024,2023-06-11,meta,meta,34427,222144,34427,50,49
2024,2023-06-18,meta,meta,4188,226332,4188,15,15
2024,2023-06-25,meta,meta,20373,246705,20373,52,50
2024,2023-07-02,meta,meta,38776,285481,38776,33,29
2024,2023-07-09,meta,meta,5528,291009,5528,50,48
2024,2023-07-16,meta,meta,11928,302937,11928,21,21
2024,2023-07-23,meta,meta,19444,322381,19444,58,56
2024,2023-07-30,meta,meta,8729,331110,8729,28,27
2024,2023-08-06,meta,meta,7465,338575,7465,56,53
2024,2023-08-13,meta,meta,8204,346779,8204,19,19
2024,2023-08-20,meta,meta,28694,375473,28694,55,51
2024,2023-08-27,meta,meta,9181,384654,9181,20,18
2024,2023-09-03,meta,meta,9455,394109,9455,63,57
2024,2023-09-10,meta,meta,9463,403572,9463,22,20
2024,2023-09-17,meta,meta,24748,428320,24748,61,60
2024,2023-09-24,meta,meta,10435,438755,10435,30,26
2024,2023-10-01,meta,meta,47696,486451,49396,94,83
2024,2023-10-08,meta,meta,2049,488500,2049,20,18
2024,2023-10-15,meta,meta,7418,495918,10718,62,60
2024,2023-10-22,meta,meta,3392,499310,3892,29,26
2024,2023-10-29,meta,meta,15618,514928,15618,79,67
2024,2023-11-05,meta,meta,5281,520209,5281,47,34
2024,2023-11-12,meta,meta,19984,540193,19984,77,69
2024,2023-11-19,meta,meta,6687,546880,6687,49,26
2024,2023-11-26,meta,meta,13482,560362,13617,89,67
2024,2023-12-03,meta,meta,29948,590310,29948,89,54
2024,2023-12-10,meta,meta,32768,623078,32768,106,71
2024,2023-12-17,meta,meta,11994,635072,11994,55,24
2024,2023-12-24,meta,meta,37040,672112,37040,108,74
2024,2023-12-31,meta,meta,34070,706182,37370,129,65
2024,2024-01-07,meta,meta,7286,713468,7286,13,10
2024,2024-01-14,meta,meta,3669,717137,3669,15,15
2024,2024-01-21,meta,meta,13301,730438,13301,37,37
2024,2024-01-28,meta,meta,10963,741401,10963,24,20
2024,2024-02-04,meta,meta,10142,751543,10142,51,45
2024,2024-02-11,meta,meta,63977,815520,63977,19,17
2024,2024-02-18,meta,meta,33117,848637,33117,43,38
2024,2024-02-25,meta,meta,31911,880548,31911,29,25
2024,2024-03-03,meta,meta,24031,904579,24031,69,62
2024,2024-03-10,meta,meta,30585,935164,35585,50,42
2024,2024-03-17,meta,meta,30254,965418,30254,57,53
2024,2024-03-24,meta,meta,22181,987599,22181,33,28
2024,2024-03-31,meta,meta,32365,1019964,33065,83,71
2024,2024-04-07,meta,meta,26816,1046780,28616,31,27
2024,2024-04-14,meta,meta,11250,1058030,11250,59,53
2024,2024-04-21,meta,meta,24361,1082391,24361,37,32
2024,2024-04-28,meta,meta,19560,1101951,19560,76,70
2024,2024-05-05,meta,meta,18580,1120531,18580,72,42
2024,2024-05-12,meta,meta,17394,1137925,17394,74,66
2024,2024-05-19,meta,meta,17767,1155692,17767,44,37
2024,2024-05-26,meta,meta,30202,1185894,30202,96,79
2024,2024-06-02,meta,meta,52426,1238320,53126,92,82
2024,2024-06-09,meta,meta,47695,1286015,50995,84,78
2024,2024-06-16,meta,meta,33450,1319465,33450,74,50
2024,2024-06-23,meta,meta,50849,1370314,54849,91,82
2024,2024-06-30,meta,meta,118740,1489054,118740,143,114
2024,2024-07-07,meta,meta,28754,1517808,28754,94,87
2024,2024-07-14,meta,meta,27184,1544992,27184,75,57
2024,2024-07-21,meta,meta,146581,1691573,152981,307,229
2024,2024-07-28,meta,meta,211418,1902991,217418,380,307
2024,2024-08-04,meta,meta,338931,2241922,338931,224,200
2024,2024-08-11,meta,meta,128527,2370449,128527,259,213
2024,2024-08-18,meta,meta,118174,2488623,118174,183,149
2024,2024-08-25,meta,meta,157187,2645810,157187,385,270
2024,2024-09-01,meta,meta,72587,2718397,72587,280,234
2024,2024-09-08,meta,meta,82096,2800493,82162,243,180
2024,2024-09-15,meta,meta,114457,2914950,114457,465,387
2024,2024-09-22,meta,meta,149296,3064246,149296,340,258
2024,2024-09-29,meta,meta,68338,3132584,68338,366,285
2024,2024-10-06,meta,meta,105655,3238239,105655,428,324
2024,2024-10-13,meta,meta,81204,3319443,81204,411,316
2024,2024-10-20,meta,meta,152310,3471753,152310,449,357
2024,2024-10-27,meta,meta,112956,3584709,113092,540,394
2024,2024-11-03,meta,meta,118761,3703470,118761,610,417
2024,2024-11-10,meta,meta,21244,3724714,21244,226,181
2024,2024-11-17,meta,meta,6537,3731251,6537,36,30
2024,2024-11-24,meta,meta,6766,3738017,6766,71,66
2024,2024-12-01,meta,meta,3411,3741428,3411,42,41
2024,2024-12-08,meta,meta,8359,3749787,8359,100,93
2024,2024-12-15,meta,meta,11231,3761018,11231,23,21
2024,2024-12-22,meta,meta,12504,3773522,12504,64,58
2024,2024-12-29,meta,meta,1478,3775000,1478,25,22
2024,2025-01-05,meta,meta,5039,3780039,5039,17,16
2024,2022-12-18,microsoft,microsoft,500,500,500,1,1
2024,2023-01-01,microsoft,microsoft,25,525,25,1,1
2024,2023-01-08,microsoft,microsoft,1193,1718,1193,17,16
2024,2023-01-15,microsoft,microsoft,11528,13246,11528,48,46
2024,2023-01-22,microsoft,microsoft,5033,18279,5033,15,11
2024,2023-01-29,microsoft,microsoft,2597,20876,2597,17,17
2024,2023-02-05,microsoft,microsoft,38279,59155,38279,66,65
2024,2023-02-12,microsoft,microsoft,1747,60902,1747,14,14
2024,2023-02-19,microsoft,microsoft,12565,73467,12565,81,77
2024,2023-02-26,microsoft,microsoft,39791,113258,39791,20,19
2024,2023-03-05,microsoft,microsoft,30546,143804,30546,162,159
2024,2023-03-12,microsoft,microsoft,13947,157751,13947,25,25
2024,2023-03-19,microsoft,microsoft,35686,193437,35686,235,230
2024,2023-03-26,microsoft,microsoft,30780,224217,30780,30,24
2024,2023-04-02,microsoft,microsoft,166403,390620,166403,311,298
2024,2023-04-09,microsoft,microsoft,47018,437638,47018,40,36
2024,2023-04-16,microsoft,microsoft,41304,478942,41304,329,322
2024,2023-04-23,microsoft,microsoft,4956,483898,4956,31,26
2024,2023-04-30,microsoft,microsoft,103256,587154,106556,364,357
2024,2023-05-07,microsoft,microsoft,15680,602834,15680,43,36
2024,2023-05-14,microsoft,microsoft,19474,622308,19474,39,30
2024,2023-05-21,microsoft,microsoft,35822,658130,35822,561,546
2024,2023-05-28,microsoft,microsoft,24401,682531,24401,58,45
2024,2023-06-04,microsoft,microsoft,82388,764919,82388,559,551
2024,2023-06-11,microsoft,microsoft,261626,1026545,261626,50,37
2024,2023-06-18,microsoft,microsoft,246051,1272596,246051,604,585
2024,2023-06-25,microsoft,microsoft,18934,1291530,18934,47,40
2024,2023-07-02,microsoft,microsoft,422656,1714186,422656,655,636
2024,2023-07-09,microsoft,microsoft,5602,1719788,5602,60,48
2024,2023-07-16,microsoft,microsoft,35057,1754845,41657,648,624
2024,2023-07-23,microsoft,microsoft,37197,1792042,37197,72,58
2024,2023-07-30,microsoft,microsoft,24861,1816903,24861,90,70
2024,2023-08-06,microsoft,microsoft,104944,1921847,104944,745,718
2024,2023-08-13,microsoft,microsoft,98802,2020649,98802,79,59
2024,2023-08-20,microsoft,microsoft,115276,2135925,115276,760,740
2024,2023-08-27,microsoft,microsoft,19809,2155734,19809,77,64
2024,2023-09-03,microsoft,microsoft,69762,2225496,69762,762,738
2024,2023-09-10,microsoft,microsoft,320922,2546418,320989,88,73
2024,2023-09-17,microsoft,microsoft,55811,2602229,55811,800,771
2024,2023-09-24,microsoft,microsoft,46329,2648558,46329,93,78
2024,2023-10-01,microsoft,microsoft,150164,2798722,157896,858,821
2024,2023-10-08,microsoft,microsoft,26289,2825011,26289,82,69
2024,2023-10-15,microsoft,microsoft,141409,2966420,148009,814,792
2024,2023-10-22,microsoft,microsoft,25735,2992155,25735,95,80
2024,2023-10-29,microsoft,microsoft,9448,3001603,9493,89,79
2024,2023-11-05,microsoft,microsoft,50841,3052444,55249,819,798
2024,2023-11-12,microsoft,microsoft,26436,3078880,26436,122,100
2024,2023-11-19,microsoft,microsoft,51625,3130505,61525,1464,1432
2024,2023-11-26,microsoft,microsoft,14452,3144957,14452,84,72
2024,2023-12-03,microsoft,microsoft,71109,3216066,71109,1496,1464
2024,2023-12-10,microsoft,microsoft,35891,3251957,39306,115,99
2024,2023-12-17,microsoft,microsoft,122764,3374721,122764,1494,1465
2024,2023-12-24,microsoft,microsoft,104810,3479531,104810,136,103
2024,2023-12-31,microsoft,microsoft,103777,3583308,103777,1535,1503
2024,2024-01-07,microsoft,microsoft,9787,3593095,9787,40,35
2024,2024-01-14,microsoft,microsoft,44317,3637412,44317,91,77
2024,2024-01-21,microsoft,microsoft,28932,3666344,30232,68,50
2024,2024-01-28,microsoft,microsoft,15627,3681971,15627,50,46
2024,2024-02-04,microsoft,microsoft,55784,3737755,55784,108,97
2024,2024-02-11,microsoft,microsoft,80273,3818028,80273,65,55
2024,2024-02-18,microsoft,microsoft,80099,3898127,80099,142,118
2024,2024-02-25,microsoft,microsoft,111082,4009209,111082,90,58
2024,2024-03-03,microsoft,microsoft,84078,4093287,87878,223,200
2024,2024-03-10,microsoft,microsoft,59892,4153179,59892,88,75
2024,2024-03-17,microsoft,microsoft,70417,4223596,71117,314,292
2024,2024-03-24,microsoft,microsoft,53948,4277544,53948,65,60
2024,2024-03-31,microsoft,microsoft,85648,4363192,87048,402,362
2024,2024-04-07,microsoft,microsoft,81279,4444471,82079,89,70
2024,2024-04-14,microsoft,microsoft,25591,4470062,25591,93,69
2024,2024-04-21,microsoft,microsoft,43366,4513428,43366,411,399
2024,2024-04-28,microsoft,microsoft,59933,4573361,59933,83,68
2024,2024-05-05,microsoft,microsoft,183602,4756963,183602,441,427
2024,2024-05-12,microsoft,microsoft,932160,5689123,932160,101,85
2024,2024-05-19,microsoft,microsoft,59380,5748503,59380,662,634
2024,2024-05-26,microsoft,microsoft,115878,5864381,115878,90,78
2024,2024-06-02,microsoft,microsoft,114132,5978513,115832,806,754
2024,2024-06-09,microsoft,microsoft,97873,6076386,97873,134,108
2024,2024-06-16,microsoft,microsoft,60241,6136627,60241,734,693
2024,2024-06-23,microsoft,microsoft,128720,6265347,128720,116,106
2024,2024-06-30,microsoft,microsoft,171377,6436724,176377,904,827
2024,2024-07-07,microsoft,microsoft,49638,6486362,49638,145,114
2024,2024-07-14,microsoft,microsoft,35058,6521420,35058,189,148
2024,2024-07-21,microsoft,microsoft,241958,6763378,243462,1156,1012
2024,2024-07-28,microsoft,microsoft,247124,7010502,254924,656,513
2024,2024-08-04,microsoft,microsoft,157903,7168405,159675,1141,1049
2024,2024-08-11,microsoft,microsoft,232298,7400703,236008,549,424
2024,2024-08-18,microsoft,microsoft,144931,7545634,144931,1076,998
2024,2024-08-25,microsoft,microsoft,186559,7732193,186559,712,535
2024,2024-09-01,microsoft,microsoft,147619,7879812,147619,1215,1110
2024,2024-09-08,microsoft,microsoft,93912,7973724,93912,482,368
2024,2024-09-15,microsoft,microsoft,229318,8203042,229318,1640,1435
2024,2024-09-22,microsoft,microsoft,1199847,9402889,1199847,584,423
2024,2024-09-29,microsoft,microsoft,213697,9616586,213697,681,487
2024,2024-10-06,microsoft,microsoft,230699,9847285,230699,1676,1363
2024,2024-10-13,microsoft,microsoft,222338,10069623,222338,975,592
2024,2024-10-20,microsoft,microsoft,329502,10399125,329502,1979,1526
2024,2024-10-27,microsoft,microsoft,179564,10578689,179564,1219,741
2024,2024-11-03,microsoft,microsoft,271585,10850274,271585,2321,1677
2024,2024-11-10,microsoft,microsoft,51690,10901964,55040,533,359
2024,2024-11-17,microsoft,microsoft,49899,10951863,49899,1545,1520
2024,2024-11-24,microsoft,microsoft,5166,10957029,5166,112,89
2024,2024-12-01,microsoft,microsoft,45011,11002040,48491,1548,1523
2024,2024-12-08,microsoft,microsoft,15071,11017111,15071,143,120
2024,2024-12-15,microsoft,microsoft,39402,11056513,39402,1508,1489
2024,2024-12-22,microsoft,microsoft,3868,11060381,3868,84,73
2024,2024-12-29,microsoft,microsoft,3303,11063684,3303,72,61
2024,2025-01-05,microsoft,microsoft,37655,11101339,37655,1464,1462
2024,2023-01-08,netflix,netflix,50,50,50,1,1
2024,2023-01-15,netflix,netflix,220,270,220,5,4
2024,2023-01-22,netflix,netflix,371,641,371,5,4
2024,2023-02-05,netflix,netflix,127,768,127,3,3
2024,2023-02-12,netflix,netflix,1220,1988,1220,6,5
2024,2023-02-19,netflix,netflix,6871,8859,6871,6,4
2024,2023-02-26,netflix,netflix,508,9367,508,3,3
2024,2023-03-05,netflix,netflix,370,9737,370,3,3
2024,2023-03-12,netflix,netflix,470,10207,470,6,5
2024,2023-03-19,netflix,netflix,371,10578,371,5,4
2024,2023-03-26,netflix,netflix,358,10936,358,2,2
2024,2023-04-02,netflix,netflix,1650,12586,1650,5,4
2024,2023-04-09,netflix,netflix,249,12835,249,5,4
2024,2023-04-16,netflix,netflix,4454,17289,4454,4,2
2024,2023-04-23,netflix,netflix,294,17583,294,6,5
2024,2023-04-30,netflix,netflix,2075,19658,2075,7,7
2024,2023-05-07,netflix,netflix,842,20500,842,3,3
2024,2023-05-14,netflix,netflix,2001199,2021699,2001199,6,5
2024,2023-05-21,netflix,netflix,544,2022243,544,7,6
2024,2023-05-28,netflix,netflix,125,2022368,125,3,3
2024,2023-06-04,netflix,netflix,592,2022960,592,5,5
2024,2023-06-11,netflix,netflix,199,2023159,199,4,3
2024,2023-06-18,netflix,netflix,104442,2127601,104442,7,5
2024,2023-06-25,netflix,netflix,758,2128359,758,6,6
2024,2023-07-02,netflix,netflix,725,2129084,725,5,5
2024,2023-07-09,netflix,netflix,768,2129852,768,7,7
2024,2023-07-16,netflix,netflix,40,2129892,40,2,2
2024,2023-07-23,netflix,netflix,449,2130341,449,10,9
2024,2023-07-30,netflix,netflix,1226,2131567,1226,6,6
2024,2023-08-06,netflix,netflix,944,2132511,944,7,7
2024,2023-08-13,netflix,netflix,239,2132750,239,6,5
2024,2023-08-20,netflix,netflix,4194,2136944,4194,9,7
2024,2023-08-27,netflix,netflix,120,2137064,120,3,3
2024,2023-09-03,netflix,netflix,6893,2143957,6893,8,8
2024,2023-09-10,netflix,netflix,1204,2145161,1204,5,4
2024,2023-09-17,netflix,netflix,11140,2156301,11140,8,6
2024,2023-09-24,netflix,netflix,13864,2170165,13864,22,14
2024,2023-10-01,netflix,netflix,6018,2176183,6018,12,11
2024,2023-10-08,netflix,netflix,602,2176785,602,4,4
2024,2023-10-15,netflix,netflix,489,2177274,489,7,5
